uf20-01 n logn infinity n 0.003006899000000063 0 -1 2 3 -4 -5 6 -7 8 -9 -10 11 12 -13 14 15 16 17 -18 -19 -20
uf20-01 nlogn logn infinity n 0.01486806499999993 4811 1 2 3 4 -5 6 7 8 -9 10 -11 12 -13 14 -15 -16 17 -18 -19 -20
uf20-01 nn logn infinity n 0.061655424000000014 6164 1 2 3 4 -5 6 7 -8 9 10 11 12 -13 14 -15 16 17 18 19 20
uf20-01 nnn logn infinity n 1.072712275 6164 1 2 3 4 -5 6 7 -8 9 10 11 12 -13 14 -15 16 17 18 19 20
uf20-010 n logn infinity n 0.0032046269999996824 0 -1 -2 -3 -4 5 -6 -7 -8 9 10 11 12 13 14 15 16 -17 18 -19 -20
uf20-010 nlogn logn infinity n 0.015093453999999618 6940 -1 2 3 4 5 6 7 -8 -9 10 11 12 13 14 15 16 -17 -18 -19 20
uf20-010 nn logn infinity n 0.06095087399999999 7569 -1 -2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 -17 -18 19 20
uf20-010 nnn logn infinity n 1.076703233 7569 -1 -2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 -17 -18 19 20
uf20-0100 n logn infinity n 0.002934276000000402 0 1 -2 3 4 -5 -6 -7 -8 9 10 11 12 -13 -14 15 16 -17 -18 -19 20
uf20-0100 nlogn logn infinity n 0.014109313000000068 0 -1 -2 3 4 -5 -6 -7 -8 9 10 11 12 -13 -14 15 16 -17 -18 -19 20
uf20-0100 nn logn infinity n 0.059923583000000225 5852 -1 2 3 4 5 -6 -7 8 9 10 11 -12 13 14 15 -16 -17 -18 19 20
uf20-0100 nnn logn infinity n 1.0766127700000006 6375 1 2 3 4 5 -6 -7 8 9 -10 11 12 13 14 15 16 -17 -18 19 20
uf20-01000 n logn infinity n 0.0028718019999995903 0 -1 2 3 -4 5 6 -7 8 9 -10 -11 -12 -13 -14 15 16 -17 -18 -19 -20
uf20-01000 nlogn logn infinity n 0.014562130999999923 4750 -1 2 -3 -4 5 6 7 8 9 10 -11 12 13 14 -15 -16 -17 -18 19 -20
uf20-01000 nn logn infinity n 0.05924581399999962 5228 -1 2 3 -4 5 -6 7 8 9 10 -11 12 13 14 -15 -16 -17 18 19 -20
uf20-01000 nnn logn infinity n 1.0788990839999997 5738 -1 2 3 4 5 6 7 8 9 10 -11 12 13 14 -15 -16 -17 18 19 -20
uf20-0101 n logn infinity n 0.0028537919999997996 0 -1 2 -3 -4 5 6 7 -8 -9 10 11 -12 13 14 -15 16 17 -18 -19 20
uf20-0101 nlogn logn infinity n 0.013723176000000059 0 -1 2 -3 -4 5 6 7 -8 -9 10 11 -12 13 14 -15 16 17 -18 -19 20
uf20-0101 nn logn infinity n 0.05923182799999971 5962 1 2 3 -4 -5 6 -7 8 9 10 11 -12 -13 14 15 16 17 18 19 20
uf20-0101 nnn logn infinity n 1.0806439289999998 6072 1 2 3 4 -5 6 -7 8 -9 10 11 -12 -13 14 15 16 17 18 19 20
uf20-0102 n logn infinity n 0.002843105000000179 0 1 2 3 4 -5 -6 7 -8 9 10 11 12 13 14 -15 -16 -17 -18 -19 -20
uf20-0102 nlogn logn infinity n 0.014038795999999465 4525 -1 2 -3 4 -5 6 7 -8 9 10 -11 12 13 14 -15 16 17 -18 -19 -20
uf20-0102 nn logn infinity n 0.05903278099999998 4525 -1 2 -3 4 -5 6 7 -8 9 10 -11 12 13 14 -15 16 17 -18 -19 -20
uf20-0102 nnn logn infinity n 1.0800721810000002 4641 1 2 3 -4 -5 6 7 -8 9 10 -11 12 13 14 -15 16 17 -18 -19 -20
uf20-0103 n logn infinity n 0.0028988099999995853 0 1 2 3 4 5 6 -7 -8 -9 10 11 12 13 -14 -15 16 -17 -18 19 20
uf20-0103 nlogn logn infinity n 0.012371885999999499 6104 -1 -2 3 4 5 6 -7 -8 -9 10 11 -12 13 14 15 16 -17 18 19 20
uf20-0103 nn logn infinity n 0.0563477369999994 6474 -1 2 3 4 5 6 -7 -8 -9 10 11 12 13 -14 15 16 -17 18 19 -20
uf20-0103 nnn logn infinity n 1.0727216989999997 6887 -1 2 3 4 5 6 -7 8 9 10 11 12 13 -14 15 16 -17 18 19 -20
uf20-0104 n logn infinity n 0.0027810499999993965 0 1 2 3 -4 -5 6 -7 8 9 -10 11 12 13 14 -15 16 17 -18 -19 20
uf20-0104 nlogn logn infinity n 0.012812718999999362 0 1 -2 3 -4 -5 -6 7 8 9 -10 11 12 13 14 -15 16 17 18 -19 20
uf20-0104 nn logn infinity n 0.056376971999998915 5775 1 2 -3 4 5 -6 7 8 9 -10 11 -12 13 -14 15 16 17 -18 -19 20
uf20-0104 nnn logn infinity n 1.074682832999999 6132 1 2 3 4 5 -6 7 8 9 -10 11 12 13 -14 15 16 17 -18 -19 20
uf20-0105 n logn infinity n 0.002904162000000099 0 -1 -2 3 4 5 -6 -7 8 9 10 11 12 13 -14 15 -16 17 -18 -19 20
uf20-0105 nlogn logn infinity n 0.012710624000000337 6609 -1 2 3 4 5 6 7 -8 9 10 11 12 13 -14 15 -16 17 18 -19 20
uf20-0105 nn logn infinity n 0.05649418600000011 6609 -1 2 3 4 5 6 7 -8 9 10 11 12 13 -14 15 -16 17 18 -19 20
uf20-0105 nnn logn infinity n 1.0747287019999998 6790 -1 2 3 4 5 6 7 -8 9 10 11 12 -13 -14 15 -16 17 18 19 20
uf20-0106 n logn infinity n 0.0028735940000004234 0 -1 2 3 -4 5 6 -7 8 9 -10 -11 12 13 14 15 -16 -17 18 -19 20
uf20-0106 nlogn logn infinity n 0.012662831000000097 0 -1 2 3 -4 5 -6 7 8 9 10 -11 -12 -13 14 15 -16 -17 18 -19 20
uf20-0106 nn logn infinity n 0.05723986400000136 6979 -1 2 3 -4 -5 6 7 8 9 10 11 12 13 14 -15 16 -17 18 -19 20
uf20-0106 nnn logn infinity n 1.0684893850000012 7577 -1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 -17 18 -19 20
uf20-0107 n logn infinity n 0.0029191999999991225 0 -1 -2 3 -4 5 -6 7 8 9 10 -11 12 13 -14 -15 16 -17 18 19 20
uf20-0107 nlogn logn infinity n 0.014648206999998692 5139 1 -2 -3 4 5 -6 7 -8 9 10 -11 12 13 -14 -15 16 17 18 19 -20
uf20-0107 nn logn infinity n 0.057092249000000095 5748 1 2 3 4 -5 -6 7 -8 9 10 -11 12 13 -14 15 -16 17 18 19 -20
uf20-0107 nnn logn infinity n 1.0822641409999996 6019 1 2 3 4 -5 6 7 -8 9 10 -11 12 13 -14 15 -16 17 18 19 -20
uf20-0108 n logn infinity n 0.00284888799999905 0 -1 2 -3 -4 -5 -6 -7 8 9 -10 -11 12 13 -14 -15 -16 17 18 -19 -20
uf20-0108 nlogn logn infinity n 0.012452013999999068 0 1 2 3 -4 5 -6 -7 8 9 10 -11 12 13 -14 15 -16 17 18 -19 20
uf20-0108 nn logn infinity n 0.05501747399999957 9168 1 2 3 -4 5 6 7 8 9 10 11 -12 13 14 15 16 17 18 19 20
uf20-0108 nnn logn infinity n 1.0758802000000003 9168 1 2 3 -4 5 6 7 8 9 10 11 -12 13 14 15 16 17 18 19 20
uf20-0109 n logn infinity n 0.002895648000000861 0 -1 -2 3 4 -5 -6 7 8 -9 -10 -11 12 13 14 15 16 17 18 -19 20
uf20-0109 nlogn logn infinity n 0.014491999000000533 0 1 -2 3 -4 5 -6 7 8 -9 10 -11 12 -13 -14 15 -16 -17 -18 19 20
uf20-0109 nn logn infinity n 0.05947522499999991 4000 1 2 -3 4 5 -6 7 -8 9 10 11 -12 -13 14 -15 -16 -17 -18 19 -20
uf20-0109 nnn logn infinity n 1.0783101879999997 4259 1 2 3 4 5 -6 7 -8 9 10 11 -12 -13 14 -15 -16 -17 -18 19 -20
uf20-011 n logn infinity n 0.002830033000000398 0 1 2 3 4 5 -6 -7 -8 9 -10 -11 12 13 14 15 16 -17 18 19 -20
uf20-011 nlogn logn infinity n 0.013573662000000652 5703 -1 2 3 4 5 -6 -7 -8 -9 -10 -11 12 13 14 15 16 -17 18 19 20
uf20-011 nn logn infinity n 0.05640062300000004 6996 1 2 3 4 -5 6 -7 -8 -9 10 -11 12 13 -14 15 16 17 18 19 20
uf20-011 nnn logn infinity n 1.0665931459999989 7683 1 2 3 4 5 6 -7 -8 -9 10 -11 12 13 14 15 16 17 18 19 20
uf20-0110 n logn infinity n 0.002734779000000742 0 1 -2 -3 4 -5 6 -7 8 -9 -10 11 -12 13 -14 15 16 -17 -18 19 20
uf20-0110 nlogn logn infinity n 0.012783462000001578 5763 1 -2 3 4 5 6 7 8 9 -10 11 -12 13 14 15 -16 17 -18 19 -20
uf20-0110 nn logn infinity n 0.056590162000002664 5763 1 -2 3 4 5 6 7 8 9 -10 11 -12 13 14 15 -16 17 -18 19 -20
uf20-0110 nnn logn infinity n 1.071648758000002 5934 1 -2 3 4 5 6 7 8 9 -10 11 -12 13 14 15 16 17 18 19 -20
uf20-0111 n logn infinity n 0.0029214069999987657 0 -1 2 -3 -4 -5 -6 -7 -8 -9 -10 11 -12 13 14 -15 -16 17 -18 -19 20
uf20-0111 nlogn logn infinity n 0.012578804000000332 0 1 2 -3 -4 5 -6 7 8 -9 -10 11 -12 13 -14 -15 16 17 18 -19 20
uf20-0111 nn logn infinity n 0.0567200229999969 7012 -1 2 3 4 5 6 7 -8 9 -10 -11 12 -13 14 15 16 17 -18 19 20
uf20-0111 nnn logn infinity n 1.073489324999997 7509 1 2 3 4 5 6 7 8 9 -10 -11 12 -13 14 15 16 17 -18 19 20
uf20-0112 n logn infinity n 0.002901571999998964 4689 -1 2 3 4 -5 6 -7 -8 -9 -10 11 12 -13 -14 -15 16 17 -18 -19 20
uf20-0112 nlogn logn infinity n 0.012582737999998983 6208 -1 2 3 4 5 6 -7 -8 -9 10 11 -12 13 14 15 16 17 18 19 -20
uf20-0112 nn logn infinity n 0.05578026899999955 7146 -1 2 3 4 5 6 7 8 -9 10 11 12 13 14 15 16 17 -18 -19 20
uf20-0112 nnn logn infinity n 1.066999408000001 7209 -1 2 3 4 5 6 -7 8 -9 10 11 12 13 14 15 16 17 18 -19 20
uf20-0113 n logn infinity n 0.002763808999997508 0 1 -2 3 4 -5 -6 7 8 9 -10 -11 -12 -13 14 -15 16 17 18 -19 20
uf20-0113 nlogn logn infinity n 0.011920903000000038 5328 -1 -2 3 4 -5 6 7 8 -9 -10 11 -12 -13 14 -15 16 17 18 -19 20
uf20-0113 nn logn infinity n 0.05700143199999985 6223 1 -2 3 4 -5 6 7 8 9 -10 11 -12 -13 14 15 16 17 18 19 -20
uf20-0113 nnn logn infinity n 1.0766816830000003 6500 1 -2 3 4 -5 6 7 8 9 10 11 -12 -13 14 15 16 17 18 19 -20
uf20-0114 n logn infinity n 0.0028927120000012962 0 -1 2 3 4 5 -6 -7 8 9 -10 11 12 13 14 15 16 -17 -18 -19 20
uf20-0114 nlogn logn infinity n 0.01382424800000237 6988 1 2 3 4 5 6 -7 -8 9 -10 11 12 13 14 -15 16 -17 -18 19 20
uf20-0114 nn logn infinity n 0.058308734000000584 7800 1 2 3 4 5 6 -7 8 9 -10 11 12 13 14 15 16 17 -18 19 20
uf20-0114 nnn logn infinity n 1.0985666380000012 7800 1 2 3 4 5 6 -7 8 9 -10 11 12 13 14 15 16 17 -18 19 20
uf20-0115 n logn infinity n 0.002882324000001546 0 1 -2 3 -4 5 -6 -7 -8 9 10 11 12 -13 14 15 16 17 -18 -19 20
uf20-0115 nlogn logn infinity n 0.014394859999999454 5027 1 -2 3 -4 5 -6 -7 -8 9 10 11 12 -13 -14 15 16 17 18 -19 20
uf20-0115 nn logn infinity n 0.05864690199999956 5570 1 -2 3 4 5 -6 -7 -8 9 10 11 12 13 14 -15 16 17 18 -19 20
uf20-0115 nnn logn infinity n 1.0721743060000009 5570 1 -2 3 4 5 -6 -7 -8 9 10 11 12 13 14 -15 16 17 18 -19 20
uf20-0116 n logn infinity n 0.002882087999999783 0 -1 2 -3 4 -5 6 7 8 9 10 11 12 13 -14 -15 -16 -17 -18 19 -20
uf20-0116 nlogn logn infinity n 0.014339595999999233 0 1 -2 -3 4 -5 6 7 -8 9 -10 -11 12 13 -14 -15 16 -17 -18 19 -20
uf20-0116 nn logn infinity n 0.05937342000000001 6192 1 2 3 4 -5 6 7 8 9 -10 11 12 13 14 -15 16 17 -18 -19 -20
uf20-0116 nnn logn infinity n 1.0772896000000003 6192 1 2 3 4 -5 6 7 8 9 -10 11 12 13 14 -15 16 17 -18 -19 -20
uf20-0117 n logn infinity n 0.0028203579999974693 0 1 -2 -3 4 -5 -6 7 -8 -9 -10 -11 12 -13 -14 15 16 17 18 19 -20
uf20-0117 nlogn logn infinity n 0.012644001999998267 5987 -1 -2 -3 4 5 6 7 8 -9 10 11 12 -13 14 -15 16 17 18 19 -20
uf20-0117 nn logn infinity n 0.056467040999997664 5987 -1 -2 -3 4 5 6 7 8 -9 10 11 12 -13 14 -15 16 17 18 19 -20
uf20-0117 nnn logn infinity n 1.068280773999998 6407 -1 -2 -3 4 5 6 7 8 -9 10 11 12 13 14 15 16 17 18 19 -20
uf20-0118 n logn infinity n 0.0028916870000017525 0 1 -2 -3 -4 5 -6 7 8 -9 -10 11 -12 -13 14 15 16 -17 -18 -19 -20
uf20-0118 nlogn logn infinity n 0.01285175900000013 6034 1 -2 -3 -4 5 6 7 -8 -9 10 -11 12 13 14 15 16 17 -18 19 20
uf20-0118 nn logn infinity n 0.05608008500000139 6307 1 -2 -3 -4 5 6 7 -8 -9 10 -11 12 13 14 15 16 17 18 19 20
uf20-0118 nnn logn infinity n 1.0611331540000002 6605 1 -2 -3 4 5 -6 7 8 -9 10 11 -12 13 14 15 16 17 18 19 20
uf20-0119 n logn infinity n 0.002884112000000272 0 1 2 -3 4 -5 6 7 -8 9 10 -11 12 13 14 -15 -16 -17 18 19 20
uf20-0119 nlogn logn infinity n 0.012444266000002813 6315 -1 2 -3 4 5 6 7 -8 -9 10 -11 -12 13 14 15 16 17 -18 19 -20
uf20-0119 nn logn infinity n 0.05535047300000073 7538 1 2 3 4 5 6 7 8 -9 10 11 -12 13 14 15 16 17 -18 19 -20
uf20-0119 nnn logn infinity n 1.075526301 7538 1 2 3 4 5 6 7 8 -9 10 11 -12 13 14 15 16 17 -18 19 -20
uf20-012 n logn infinity n 0.0028292830000005154 0 1 -2 -3 4 5 6 7 8 9 -10 -11 -12 -13 -14 -15 16 17 -18 19 -20
uf20-012 nlogn logn infinity n 0.012629124000000047 4213 1 -2 -3 4 -5 6 -7 8 -9 -10 -11 12 13 14 15 -16 17 -18 19 -20
uf20-012 nn logn infinity n 0.05627682000000078 5148 1 2 -3 -4 -5 6 -7 8 9 -10 -11 12 13 14 15 -16 17 18 19 -20
uf20-012 nnn logn infinity n 1.0722762119999985 5375 1 -2 3 -4 -5 6 7 8 9 -10 -11 12 13 14 15 -16 17 18 19 -20
uf20-0120 n logn infinity n 0.0028591179999999383 0 -1 2 3 4 -5 -6 7 8 9 -10 -11 12 13 14 -15 -16 -17 -18 19 20
uf20-0120 nlogn logn infinity n 0.012670531999997792 0 -1 2 3 4 -5 -6 7 8 9 -10 -11 12 13 14 -15 -16 -17 -18 19 20
uf20-0120 nn logn infinity n 0.056707268000000255 5973 1 -2 -3 4 5 6 7 8 -9 10 11 -12 -13 -14 15 16 17 18 19 -20
uf20-0120 nnn logn infinity n 1.0742640199999975 6529 1 -2 3 4 5 6 7 8 9 10 11 12 -13 -14 15 16 17 18 -19 -20
uf20-0121 n logn infinity n 0.002798398999999563 0 1 2 3 -4 -5 6 7 8 -9 -10 11 12 -13 14 -15 16 17 -18 -19 20
uf20-0121 nlogn logn infinity n 0.0121805280000018 7480 1 2 3 4 -5 6 7 8 -9 -10 11 12 13 14 15 -16 17 18 19 20
uf20-0121 nn logn infinity n 0.056008425000001694 7480 1 2 3 4 -5 6 7 8 -9 -10 11 12 13 14 15 -16 17 18 19 20
uf20-0121 nnn logn infinity n 1.0734470619999996 7821 1 -2 3 4 -5 6 7 8 9 10 11 12 13 14 15 16 17 18 -19 20
uf20-0122 n logn infinity n 0.0028663289999997232 0 1 2 3 -4 -5 6 -7 -8 9 10 11 12 -13 14 -15 -16 -17 -18 -19 20
uf20-0122 nlogn logn infinity n 0.012782971000000032 6774 1 2 3 4 5 6 7 -8 9 10 -11 12 -13 14 -15 -16 17 18 19 -20
uf20-0122 nn logn infinity n 0.05605242900000107 7005 1 2 3 4 5 6 7 -8 9 10 11 12 -13 14 -15 -16 17 18 19 -20
uf20-0122 nnn logn infinity n 1.0783462559999997 7238 1 2 3 4 5 6 7 -8 9 10 11 12 -13 14 -15 16 17 18 19 -20
uf20-0123 n logn infinity n 0.0028157270000015444 0 1 2 3 -4 -5 -6 -7 8 -9 10 -11 12 -13 14 15 -16 -17 18 -19 -20
uf20-0123 nlogn logn infinity n 0.012013989999999808 7630 1 2 3 4 -5 -6 7 8 9 10 -11 12 13 14 15 16 17 18 -19 20
uf20-0123 nn logn infinity n 0.05583012499999995 8000 1 2 3 4 5 -6 7 8 9 10 -11 12 13 14 15 16 17 18 -19 20
uf20-0123 nnn logn infinity n 1.0652799810000033 8000 1 2 3 4 5 -6 7 8 9 10 -11 12 13 14 15 16 17 18 -19 20
uf20-0124 n logn infinity n 0.0028866589999978487 0 1 2 -3 -4 5 6 -7 8 -9 -10 11 -12 -13 -14 -15 -16 -17 18 19 20
uf20-0124 nlogn logn infinity n 0.012735626999997862 0 1 2 3 -4 -5 -6 -7 8 9 10 11 -12 13 14 15 -16 -17 -18 -19 -20
uf20-0124 nn logn infinity n 0.055577362999997604 7017 1 2 3 4 5 6 7 8 9 -10 11 12 13 14 -15 -16 17 -18 19 -20
uf20-0124 nnn logn infinity n 1.0665400609999978 7200 1 2 3 4 5 6 7 8 9 10 11 12 13 14 -15 -16 17 -18 19 -20
uf20-0125 n logn infinity n 0.002906787999997107 0 1 -2 -3 -4 -5 -6 -7 8 -9 -10 11 12 13 14 -15 -16 17 18 19 20
uf20-0125 nlogn logn infinity n 0.014410190999996075 7741 1 2 -3 4 -5 -6 7 8 -9 10 11 12 13 14 15 16 17 18 19 20
uf20-0125 nn logn infinity n 0.05908765499999902 8397 1 2 3 4 5 -6 7 8 -9 10 11 12 13 14 -15 16 17 18 19 20
uf20-0125 nnn logn infinity n 1.070337086000002 8727 1 2 3 4 5 6 7 8 -9 10 11 12 13 14 -15 16 17 18 19 20
