uf50-0405 n logn infinity n 0.00721147900003416 0 1 -2 3 -4 5 -6 7 -8 9 -10 -11 12 13 14 15 16 17 -18 19 20 -21 -22 -23 24 25 -26 27 -28 29 -30 -31 -32 33 -34 35 -36 -37 -38 -39 -40 41 42 43 -44 -45 46 -47 -48 -49 50
uf50-0405 nlogn logn infinity n 0.04093237699999008 0 1 -2 3 4 -5 -6 -7 8 9 -10 11 12 13 14 15 16 -17 18 -19 -20 -21 22 23 24 25 -26 27 -28 -29 30 31 32 -33 -34 35 -36 -37 38 -39 -40 41 42 43 44 -45 -46 47 48 -49 -50
uf50-0405 nn logn infinity n 0.3582912580000084 57828 1 2 3 -4 -5 -6 -7 -8 9 10 -11 12 13 14 15 16 -17 18 19 -20 21 22 23 24 -25 -26 27 28 -29 30 31 32 33 34 35 -36 37 -38 39 -40 -41 -42 -43 44 -45 46 47 48 49 -50
uf50-0405 nnn logn infinity n 17.95504065 60852 1 2 3 -4 5 -6 -7 -8 9 10 -11 12 13 14 15 16 -17 18 19 -20 21 22 23 24 -25 -26 27 28 -29 30 31 32 33 34 35 36 37 -38 39 -40 -41 42 -43 44 -45 46 47 48 49 -50
uf50-0414 n logn infinity n 0.007303897999918263 0 -1 2 3 -4 -5 6 -7 8 9 10 11 12 -13 -14 15 16 17 18 -19 20 21 22 23 -24 25 26 27 -28 -29 30 -31 32 -33 34 -35 -36 -37 -38 39 -40 -41 42 -43 -44 45 -46 -47 48 -49 -50
uf50-0414 nlogn logn infinity n 0.04131012099992404 0 -1 2 3 -4 -5 -6 -7 8 9 10 11 12 -13 -14 15 16 17 -18 -19 20 21 -22 23 -24 25 26 27 -28 -29 30 -31 32 -33 34 35 -36 37 38 39 40 -41 42 43 44 45 -46 -47 -48 -49 50
uf50-0414 nn logn infinity n 0.36312199200006035 70747 -1 2 3 -4 -5 -6 -7 8 9 10 11 12 13 -14 15 16 17 18 19 20 -21 22 23 -24 25 26 27 -28 -29 30 31 32 33 34 35 -36 37 38 39 40 41 42 43 44 45 -46 -47 48 49 50
uf50-0414 nnn logn infinity n 18.032498757999974 72136 -1 2 3 -4 -5 -6 -7 8 9 10 11 12 13 14 15 16 17 -18 19 20 21 22 23 -24 25 26 27 -28 -29 30 31 32 33 34 35 -36 37 38 39 40 -41 42 43 44 45 46 -47 48 49 50
uf50-0430 n logn infinity n 0.007521638999833158 0 1 2 -3 -4 5 6 -7 -8 -9 10 -11 -12 13 -14 -15 -16 -17 18 -19 20 -21 22 -23 24 25 -26 27 -28 -29 -30 31 -32 -33 -34 35 -36 37 38 -39 40 -41 42 -43 -44 45 -46 47 -48 -49 50
uf50-0430 nlogn logn infinity n 0.040799575999926674 0 1 -2 -3 4 5 6 7 -8 -9 -10 -11 12 -13 -14 -15 16 -17 18 -19 -20 -21 22 -23 24 25 26 27 -28 -29 -30 31 -32 -33 -34 -35 36 37 38 -39 40 -41 42 43 -44 45 -46 47 48 -49 50
uf50-0430 nn logn infinity n 0.35824302399987573 51857 1 -2 -3 4 -5 6 -7 -8 9 10 -11 12 13 14 15 -16 -17 18 -19 -20 21 22 23 24 25 26 27 28 29 -30 -31 32 -33 34 35 -36 -37 -38 -39 -40 -41 42 43 44 -45 46 47 48 49 -50
uf50-0430 nnn logn infinity n 18.12017172899982 52883 1 2 -3 4 -5 6 -7 -8 9 10 -11 12 13 14 -15 -16 17 18 -19 -20 21 22 23 24 25 26 27 28 29 -30 -31 32 -33 34 35 -36 -37 -38 -39 -40 -41 42 43 44 45 -46 47 48 49 -50
uf50-0434 n logn infinity n 0.00743732900014038 0 1 -2 -3 -4 5 -6 7 -8 9 -10 -11 12 -13 14 -15 16 17 -18 -19 20 -21 22 -23 24 25 -26 27 28 -29 30 -31 32 -33 -34 -35 -36 37 -38 39 -40 41 -42 43 -44 -45 46 -47 -48 49 -50
uf50-0434 nlogn logn infinity n 0.04084683100018083 0 1 2 -3 -4 5 6 -7 -8 9 -10 11 -12 -13 -14 15 -16 17 -18 19 -20 -21 22 23 -24 -25 -26 -27 28 -29 -30 31 32 -33 -34 -35 -36 37 -38 39 40 41 -42 -43 44 -45 -46 -47 48 49 -50
uf50-0434 nn logn infinity n 0.3672422250001546 38367 -1 -2 3 -4 5 6 -7 -8 9 10 -11 -12 13 14 15 -16 -17 -18 -19 20 21 -22 23 -24 25 -26 27 -28 29 30 31 32 -33 34 -35 -36 -37 -38 39 40 -41 42 43 44 45 -46 -47 -48 49 -50
uf50-0434 nnn logn infinity n 17.95804675300019 39695 -1 -2 3 -4 5 6 7 -8 9 10 11 -12 13 14 15 16 -17 -18 -19 20 21 -22 23 -24 25 -26 -27 -28 -29 30 31 32 -33 34 -35 -36 -37 -38 39 40 -41 42 43 44 45 -46 -47 -48 49 -50
uf50-0441 n logn infinity n 0.007542102000115847 0 -1 -2 -3 4 -5 6 7 8 -9 -10 11 -12 -13 14 15 -16 17 18 -19 20 -21 22 23 24 -25 26 -27 -28 29 -30 -31 -32 -33 -34 35 -36 -37 38 39 -40 41 42 -43 -44 45 -46 -47 -48 49 50
uf50-0441 nlogn logn infinity n 0.0405898490000709 0 -1 2 -3 4 -5 -6 7 8 9 -10 11 -12 13 14 15 -16 17 18 19 20 -21 22 23 24 25 26 27 -28 29 -30 -31 -32 33 34 35 -36 37 38 -39 -40 41 -42 43 44 45 46 47 48 49 50
uf50-0441 nn logn infinity n 0.3552755040000193 220180 1 -2 -3 4 -5 -6 7 8 9 -10 11 -12 13 -14 15 -16 -17 18 19 -20 21 22 23 24 25 26 -27 28 29 -30 31 -32 -33 -34 35 -36 37 -38 39 -40 41 -42 43 44 45 46 -47 -48 -49 -50
uf50-0441 nnn logn infinity n 17.767800542000032 233901 1 -2 -3 4 -5 -6 7 8 -9 -10 11 -12 13 -14 15 16 17 18 19 -20 21 22 23 24 25 26 -27 -28 29 -30 31 -32 -33 -34 35 -36 37 38 39 -40 41 42 43 44 45 46 47 -48 -49 50
uf50-0452 n logn infinity n 0.007411678000153188 0 1 -2 3 4 -5 -6 -7 -8 -9 10 11 12 -13 14 15 16 17 -18 -19 20 21 -22 -23 -24 -25 26 27 -28 -29 -30 -31 -32 33 -34 35 36 -37 -38 -39 40 -41 42 43 44 45 46 47 48 -49 -50
uf50-0452 nlogn logn infinity n 0.04058631900011278 0 -1 2 3 -4 -5 6 7 -8 9 10 11 12 -13 14 15 16 17 -18 19 20 21 -22 23 -24 25 -26 27 28 29 30 -31 32 33 34 -35 36 -37 -38 -39 40 41 42 -43 -44 45 -46 -47 48 -49 -50
uf50-0452 nn logn infinity n 0.3555061320000732 256152 -1 2 3 4 -5 6 7 8 9 10 11 12 -13 14 15 16 17 -18 19 20 21 -22 23 -24 25 -26 27 28 29 30 -31 32 33 34 -35 36 -37 -38 -39 -40 41 42 43 -44 45 -46 47 48 -49 50
uf50-0452 nnn logn infinity n 17.869338878999997 262429 -1 2 3 4 -5 6 7 8 9 10 -11 12 -13 14 15 16 17 -18 19 20 21 -22 23 -24 25 26 27 -28 29 30 -31 32 33 34 -35 36 -37 -38 -39 -40 41 42 43 -44 45 -46 47 48 -49 50
uf50-0470 n logn infinity n 0.007446753000067474 0 -1 -2 -3 -4 -5 6 -7 -8 9 10 11 -12 -13 -14 -15 16 17 18 -19 -20 -21 22 23 -24 25 -26 27 -28 29 -30 31 32 -33 34 -35 -36 -37 -38 -39 -40 -41 -42 43 44 45 46 -47 48 49 50
uf50-0470 nlogn logn infinity n 0.040407842000149685 0 -1 -2 -3 -4 -5 -6 -7 8 9 10 11 12 -13 -14 -15 -16 17 18 -19 -20 -21 22 -23 24 25 -26 27 -28 29 -30 -31 32 -33 34 -35 -36 -37 38 39 40 -41 -42 43 44 -45 46 47 -48 49 50
uf50-0470 nn logn infinity n 0.3585049240000444 236991 -1 -2 -3 -4 5 6 -7 8 9 10 11 12 -13 -14 -15 -16 17 18 19 -20 21 22 -23 24 25 26 -27 -28 29 30 -31 32 -33 34 -35 36 -37 38 39 40 41 -42 43 44 -45 -46 47 48 49 50
uf50-0470 nnn logn infinity n 17.983878222000158 243603 -1 2 -3 -4 5 -6 -7 8 9 10 11 12 -13 -14 -15 -16 17 18 19 -20 21 22 -23 -24 25 -26 -27 -28 29 30 -31 32 33 34 -35 36 -37 38 39 40 41 -42 43 44 45 46 47 48 49 50
uf50-0485 n logn infinity n 0.007525539999960529 0 1 2 -3 -4 5 -6 7 8 9 -10 11 -12 13 -14 -15 16 -17 18 19 -20 21 -22 -23 -24 -25 26 27 -28 29 30 -31 32 33 34 -35 -36 37 38 39 -40 -41 -42 -43 -44 45 46 -47 48 49 50
uf50-0485 nlogn logn infinity n 0.04054847699990205 0 -1 -2 3 4 5 -6 -7 -8 9 -10 -11 12 -13 14 15 -16 -17 18 -19 -20 -21 -22 -23 -24 -25 -26 27 28 29 30 -31 32 33 -34 -35 -36 37 38 -39 -40 41 -42 43 -44 -45 46 -47 48 -49 50
uf50-0485 nn logn infinity n 0.354545374999816 204054 1 -2 -3 4 -5 -6 7 8 -9 -10 11 -12 13 14 -15 -16 17 18 19 20 -21 22 23 -24 25 -26 -27 28 29 30 31 32 -33 -34 35 -36 37 38 39 40 41 42 -43 -44 45 -46 -47 -48 -49 -50
uf50-0485 nnn logn infinity n 18.161308481999868 237387 1 -2 -3 4 5 -6 -7 8 -9 -10 11 -12 13 14 -15 -16 17 18 19 20 -21 22 23 24 25 -26 -27 28 29 30 31 32 -33 -34 35 36 -37 38 39 40 41 42 -43 44 45 -46 47 -48 -49 -50
uf50-0613 n logn infinity n 0.007573025999818128 0 1 -2 -3 4 5 6 7 8 -9 10 11 -12 13 -14 15 16 17 -18 -19 -20 21 22 -23 24 -25 -26 27 28 29 -30 31 -32 -33 34 35 -36 -37 38 39 -40 -41 -42 -43 44 -45 -46 -47 48 -49 50
uf50-0613 nlogn logn infinity n 0.041362001999914355 250513 -1 -2 3 -4 -5 6 -7 8 9 10 11 12 -13 14 -15 16 17 -18 -19 20 21 22 -23 -24 25 26 27 28 29 -30 31 -32 -33 34 35 -36 37 -38 39 -40 -41 -42 43 44 45 46 47 48 -49 50
uf50-0613 nn logn infinity n 0.358290506000003 254970 -1 -2 3 4 -5 -6 -7 8 9 -10 11 12 -13 14 15 -16 17 -18 -19 20 21 22 23 24 25 26 27 28 29 30 31 -32 -33 34 -35 -36 37 -38 39 -40 -41 -42 -43 44 45 46 47 48 -49 50
uf50-0613 nnn logn infinity n 18.64789017699991 267124 -1 -2 3 4 -5 6 -7 8 9 10 11 12 -13 14 -15 -16 17 18 19 20 21 22 -23 -24 25 26 27 28 29 30 31 -32 -33 34 35 -36 37 -38 39 -40 -41 -42 43 44 45 46 47 48 49 50
uf50-0620 n logn infinity n 0.00740789900009986 0 -1 -2 -3 -4 -5 6 7 8 -9 -10 11 -12 13 -14 -15 16 -17 -18 -19 20 -21 22 23 -24 -25 -26 27 28 29 30 31 32 33 -34 35 -36 -37 -38 39 40 -41 -42 -43 44 -45 -46 47 48 -49 50
uf50-0620 nlogn logn infinity n 0.04135619800013046 0 -1 2 3 -4 -5 6 7 8 -9 -10 11 12 13 14 -15 16 -17 -18 19 20 -21 22 -23 -24 -25 26 27 28 -29 30 31 32 33 34 35 36 37 -38 -39 -40 -41 42 43 44 45 -46 47 48 -49 -50
uf50-0620 nn logn infinity n 0.3586009830000876 264447 -1 2 3 4 5 6 -7 8 -9 -10 11 12 -13 14 -15 -16 -17 18 -19 20 21 -22 23 24 25 26 27 -28 29 30 31 -32 33 -34 35 36 37 38 -39 40 41 42 -43 44 -45 46 47 48 -49 -50
uf50-0620 nnn logn infinity n 18.14863713700015 273128 1 2 3 4 5 6 -7 8 -9 -10 11 12 -13 14 15 -16 -17 18 -19 20 21 -22 23 24 25 26 27 -28 29 30 31 -32 33 34 35 36 37 38 -39 40 -41 42 -43 44 -45 46 47 48 -49 -50
uf50-0642 n logn infinity n 0.007205848000012338 0 -1 2 3 -4 5 -6 -7 8 9 -10 -11 12 13 14 15 -16 -17 18 19 20 -21 22 23 -24 -25 26 27 -28 29 -30 31 -32 -33 -34 -35 -36 37 -38 -39 40 -41 42 -43 44 45 46 47 48 -49 50
uf50-0642 nlogn logn infinity n 0.0416634560001512 0 -1 -2 3 4 5 6 -7 -8 9 -10 -11 12 13 14 -15 -16 -17 18 19 20 21 22 -23 24 -25 26 27 28 29 -30 31 -32 -33 -34 -35 36 -37 -38 39 40 -41 42 -43 44 45 -46 47 -48 -49 50
uf50-0642 nn logn infinity n 0.34806078500014337 250153 -1 -2 3 4 5 6 -7 -8 9 -10 11 12 13 14 -15 -16 -17 18 19 20 21 22 -23 24 -25 -26 27 28 29 30 31 -32 33 34 35 36 -37 -38 39 40 -41 42 -43 -44 45 -46 47 -48 49 -50
uf50-0642 nnn logn infinity n 17.525028437000174 264394 -1 2 3 4 5 6 -7 -8 9 -10 11 12 13 14 15 -16 17 18 19 20 21 22 -23 24 -25 -26 27 28 29 30 31 -32 33 34 35 36 -37 -38 39 40 -41 42 -43 -44 45 -46 47 -48 49 -50
uf50-0655 n logn infinity n 0.007386664000023302 0 1 -2 3 -4 5 -6 7 -8 -9 -10 11 12 -13 14 -15 16 -17 18 19 -20 -21 -22 23 -24 -25 26 27 -28 -29 -30 31 -32 33 -34 -35 36 37 38 -39 -40 -41 42 43 -44 45 -46 -47 -48 -49 50
uf50-0655 nlogn logn infinity n 0.03969843000004403 0 -1 -2 3 -4 5 -6 7 -8 -9 10 11 12 -13 -14 -15 16 17 -18 19 -20 21 -22 23 -24 25 26 -27 -28 -29 -30 31 32 33 34 -35 36 -37 -38 -39 40 -41 42 -43 -44 45 46 -47 -48 -49 50
uf50-0655 nn logn infinity n 0.3507096810001258 260598 -1 -2 3 -4 5 6 7 8 -9 -10 11 12 13 14 -15 16 17 -18 -19 -20 21 22 23 24 -25 -26 27 -28 -29 30 31 32 33 -34 35 36 37 38 39 40 41 42 43 44 -45 -46 -47 -48 -49 -50
uf50-0655 nnn logn infinity n 17.543592798999953 268381 -1 -2 3 -4 5 6 7 8 -9 -10 11 12 13 14 15 16 17 -18 -19 -20 21 22 23 24 -25 -26 27 -28 -29 30 31 32 33 -34 35 36 37 38 39 40 41 42 43 44 -45 -46 -47 48 -49 -50
uf50-0665 n logn infinity n 0.007265899999993053 0 -1 -2 3 -4 -5 6 -7 8 -9 10 11 12 -13 -14 15 16 17 18 -19 20 -21 -22 23 -24 25 26 -27 28 -29 -30 31 32 33 -34 35 -36 -37 38 39 40 41 42 -43 44 -45 46 47 48 49 50
uf50-0665 nlogn logn infinity n 0.03968163099989397 0 -1 2 -3 -4 -5 6 -7 -8 -9 10 11 -12 -13 -14 15 -16 17 18 19 20 21 22 -23 24 -25 26 -27 -28 -29 -30 -31 32 33 -34 -35 -36 37 38 39 40 41 42 -43 44 45 46 -47 48 -49 -50
uf50-0665 nn logn infinity n 0.35616083399986564 263375 -1 -2 3 -4 5 -6 7 -8 -9 10 11 12 13 -14 15 -16 17 18 19 20 21 -22 -23 24 -25 26 -27 28 29 -30 31 32 33 34 -35 -36 37 38 39 -40 41 -42 -43 44 45 46 47 48 49 -50
uf50-0665 nnn logn infinity n 17.561547871999892 277934 -1 -2 3 4 5 6 7 8 -9 -10 11 12 13 14 15 -16 17 18 19 20 21 -22 -23 24 25 26 -27 28 29 -30 31 32 33 34 -35 -36 37 38 -39 -40 41 -42 -43 44 45 46 47 48 49 50
uf50-0672 n logn infinity n 0.007547332000058304 0 -1 -2 -3 4 5 -6 7 8 9 10 -11 -12 13 14 15 -16 17 18 -19 20 -21 22 23 24 -25 26 -27 28 -29 30 -31 32 -33 -34 35 36 37 38 -39 40 41 42 -43 -44 45 46 47 48 -49 50
uf50-0672 nlogn logn infinity n 0.0405725920002169 0 1 -2 3 -4 5 6 -7 -8 -9 -10 11 -12 13 -14 -15 -16 17 18 -19 20 -21 -22 23 24 -25 26 27 28 29 30 -31 32 33 34 35 -36 37 38 -39 -40 41 -42 -43 -44 45 46 47 -48 49 -50
uf50-0672 nn logn infinity n 0.35255143700010194 314210 1 2 3 4 5 6 7 -8 9 -10 11 12 13 14 -15 -16 17 18 -19 -20 21 22 23 24 -25 26 27 28 29 30 -31 32 33 34 35 -36 -37 -38 -39 -40 41 -42 43 44 45 46 47 48 49 50
uf50-0672 nnn logn infinity n 17.470890155000006 332318 1 2 3 4 5 6 7 -8 9 -10 11 12 13 14 15 -16 17 18 -19 -20 21 22 23 24 -25 26 27 28 29 30 -31 32 33 34 35 36 -37 -38 39 -40 41 42 -43 44 45 46 47 48 49 50
uf50-0768 n logn infinity n 0.0072584399999868765 0 -1 -2 -3 4 5 6 7 8 -9 -10 11 12 -13 14 15 -16 -17 -18 -19 20 21 -22 23 -24 -25 26 27 28 -29 30 31 32 33 34 35 36 37 -38 -39 40 41 42 -43 44 45 -46 47 48 -49 -50
uf50-0768 nlogn logn infinity n 0.03994083099996715 0 -1 2 -3 4 -5 -6 7 8 -9 -10 -11 -12 -13 -14 15 -16 17 -18 -19 -20 21 22 -23 -24 -25 -26 27 -28 -29 30 31 32 -33 34 -35 -36 -37 -38 -39 40 -41 42 43 -44 45 -46 47 48 -49 50
