wuf50-01 25.32910875000016
wuf50-010 25.37183475799975
wuf50-0100 25.46718233699903
wuf50-01000 24.92125986999963
wuf50-0101 25.308122968001044
wuf50-0102 25.263331894999283
wuf50-0103 25.472673682001187
wuf50-0104 24.977844734999962
wuf50-0105 25.184388308000052
wuf50-0106 25.403484743999798
wuf50-0107 24.87511456700122
wuf50-0108 25.38850874399941
wuf50-0109 25.326422157999332
wuf50-011 24.51899772899924
wuf50-0110 25.714373594999415
wuf50-0111 24.92038899200088
wuf50-0112 25.42585335900003
wuf50-0113 24.956056819000878
wuf50-0114 25.280396022999412
wuf50-0115 25.81350179800029
wuf50-0116 25.22779738800091
wuf50-0117 24.60091958800149
wuf50-0118 25.24245623999923
wuf50-0119 25.560890594999364
wuf50-012 24.658608657000514
wuf50-0120 25.593493373000456
wuf50-0121 25.653248828999494
wuf50-0122 25.731249954000305
wuf50-0123 25.389124008999715
wuf50-0124 25.225405274999503
wuf50-0125 24.61944208299974
wuf50-0126 25.436669021000853
wuf50-0127 25.59545106599944
wuf50-0128 25.39405412299857
wuf50-0129 25.554465625000375
wuf50-013 25.35900716499964
wuf50-0130 25.3824758690007
wuf50-0131 25.15597967800022
wuf50-0132 24.528140498998255
wuf50-0133 25.42782922600054
wuf50-0134 24.7954041410012
wuf50-0135 25.498639503999584
wuf50-0136 25.66608220800117
wuf50-0137 25.22465287200066
wuf50-0138 25.433967733000827
wuf50-0139 25.50405126499936
wuf50-014 24.94995438300066
wuf50-0140 25.173013670000728
wuf50-0141 25.530275170000095
wuf50-0142 25.599240313000337
wuf50-0143 25.20076645500012
wuf50-0144 24.700692538999647
wuf50-0145 25.386360668000634
wuf50-0146 25.717843172000357
wuf50-0147 25.016330812999513
wuf50-0148 25.613904281999567
wuf50-0149 25.300533806999738
wuf50-015 25.24049053699855
wuf50-0150 25.580149977000474
wuf50-0151 25.401068561999637
wuf50-0152 25.525493379998807
wuf50-0153 25.330785894000655
wuf50-0154 25.42496763300005
wuf50-0155 25.449028852999618
wuf50-0156 24.75297873300042
wuf50-0157 24.783524419999594
wuf50-0158 25.00886435599932
wuf50-0159 25.08221500200125
wuf50-016 24.985161463999248
wuf50-0160 25.008954393999375
wuf50-0161 25.355109776000972
wuf50-0162 25.61427542199999
wuf50-0163 25.455650183001126
wuf50-0164 25.390337679000368
wuf50-0165 25.30839666599968
wuf50-0166 25.172761281999556
wuf50-0167 25.32144526400043
wuf50-0168 25.348368730999937
wuf50-0169 25.4848817710008
wuf50-017 24.989893038000446
wuf50-0170 25.64412011099921
wuf50-0171 25.049059103999753
wuf50-0172 25.137815979000152
wuf50-0173 25.39718933900076
wuf50-0174 25.487208704000295
wuf50-0175 25.054478504000144
wuf50-0176 24.959076508999715
wuf50-0177 24.74241710500064
wuf50-0178 25.30825875299888
wuf50-0179 24.82769106199885
wuf50-018 25.656631138999728
wuf50-0180 25.370855367998956
wuf50-0181 25.188358339000843
wuf50-0182 25.53529989799972
wuf50-0183 25.201307657000143
wuf50-0184 25.694968887999494
wuf50-0185 25.556558680000308
wuf50-0186 25.372372075000385
wuf50-0187 24.921688657999766
wuf50-0188 25.452987270999074
