uf20-01 n all n 0 0.0020200440000053277 0 -1 2 3 4 5 -6 -7 -8 9 -10 -11 12 -13 14 15 -16 17 -18 -19 -20
uf20-01 nlogn all n 0 0.008602932000002284 0 -1 -2 3 4 -5 6 -7 -8 9 -10 -11 12 -13 14 -15 -16 17 -18 -19 -20
uf20-01 nn all n 0 0.03808657599998355 0 -1 -2 3 4 -5 6 -7 -8 9 -10 -11 12 -13 14 -15 -16 17 -18 -19 -20
uf20-01 nnn all n 0 0.7376673690000075 0 -1 -2 3 4 -5 6 -7 -8 9 -10 -11 12 -13 14 -15 -16 17 -18 -19 -20
uf20-01 n all n 1 0.0019510269999898355 0 1 -2 3 4 -5 6 7 -8 9 10 -11 -12 13 14 -15 -16 -17 -18 19 20
uf20-01 nlogn all n 1 0.0082568409999908 0 1 -2 -3 4 -5 6 -7 -8 9 10 -11 -12 13 14 -15 -16 17 -18 -19 20
uf20-01 nn all n 1 0.03752077999999415 0 1 -2 -3 4 -5 6 -7 -8 9 10 -11 -12 13 14 -15 -16 17 -18 -19 20
uf20-01 nnn all n 1 0.7477198029999954 0 1 -2 -3 4 -5 6 -7 -8 9 10 -11 -12 13 14 -15 -16 17 -18 -19 20
uf20-01 n all n n 0.0019238289999918834 0 -1 -2 -3 4 5 -6 -7 -8 -9 10 11 -12 -13 -14 -15 -16 -17 -18 19 20
uf20-01 nlogn all n n 0.008280557999995608 0 1 -2 -3 4 -5 -6 -7 -8 -9 10 -11 -12 -13 -14 -15 -16 -17 -18 19 20
uf20-01 nn all n n 0.03822416799999928 0 1 -2 -3 4 -5 -6 -7 -8 -9 10 -11 -12 13 14 -15 -16 -17 -18 -19 20
uf20-01 nnn all n n 0.7621562079999933 107 -1 2 3 4 -5 -6 -7 8 9 10 11 -12 -13 14 15 -16 17 18 19 20
uf20-01 n all nlogn 0 0.0019247529999972812 0 -1 2 3 4 -5 -6 7 8 -9 10 11 -12 13 -14 15 -16 17 18 -19 -20
uf20-01 nlogn all nlogn 0 0.008037650999995094 0 1 2 3 4 -5 -6 -7 8 -9 10 11 -12 13 -14 15 -16 17 -18 -19 20
uf20-01 nn all nlogn 0 0.03596115999999938 0 1 2 3 4 -5 -6 -7 8 -9 10 11 -12 13 14 15 -16 17 -18 -19 20
uf20-01 nnn all nlogn 0 0.700341868999999 0 1 2 3 4 -5 -6 -7 8 -9 10 11 -12 13 14 15 -16 17 -18 -19 20
uf20-01 n all nlogn 1 0.0019056229999989682 0 -1 -2 -3 4 5 6 7 8 -9 -10 11 12 13 -14 -15 16 -17 -18 -19 20
uf20-01 nlogn all nlogn 1 0.007945326999987401 0 -1 -2 3 4 5 6 7 8 -9 10 11 12 13 -14 -15 16 -17 -18 19 20
uf20-01 nn all nlogn 1 0.035712300999989566 0 1 2 -3 4 5 6 7 8 9 10 11 12 -13 14 -15 16 -17 18 19 20
uf20-01 nnn all nlogn 1 0.7036063930000012 58 1 -2 -3 4 -5 -6 -7 8 -9 10 -11 -12 13 14 15 -16 17 -18 -19 20
uf20-01 n all nlogn n 0.001975880999992796 0 -1 2 -3 -4 5 6 7 -8 -9 10 11 12 13 14 -15 -16 -17 -18 19 -20
uf20-01 nlogn all nlogn n 0.008232881999987285 0 -1 -2 3 4 5 6 7 -8 -9 10 11 12 13 14 -15 -16 -17 -18 -19 -20
uf20-01 nn all nlogn n 0.03695863199999394 0 -1 -2 3 4 5 6 -7 8 -9 10 11 12 13 14 -15 -16 -17 -18 19 20
uf20-01 nnn all nlogn n 0.7236699940000051 107 -1 2 3 4 -5 -6 -7 8 9 10 11 -12 -13 14 15 -16 17 18 19 20
uf20-01 n all nn 0 0.0019145119999848248 0 1 2 3 4 -5 -6 7 8 -9 -10 -11 12 -13 -14 -15 16 -17 -18 -19 20
uf20-01 nlogn all nn 0 0.008164574000005587 0 1 2 3 4 -5 -6 7 8 -9 -10 -11 12 -13 14 -15 -16 17 -18 -19 20
uf20-01 nn all nn 0 0.03579561499998363 0 1 2 3 4 -5 -6 7 8 -9 10 11 12 -13 14 -15 -16 17 18 -19 20
uf20-01 nnn all nn 0 0.6895219909999923 58 1 -2 -3 4 -5 -6 -7 8 -9 10 -11 -12 13 14 15 -16 17 -18 -19 20
uf20-01 n all nn 1 0.00196085300001414 0 1 2 3 -4 -5 6 -7 8 -9 -10 11 -12 -13 14 -15 -16 17 -18 19 -20
uf20-01 nlogn all nn 1 0.008215938999995842 0 1 2 3 -4 -5 6 -7 -8 -9 -10 11 -12 -13 14 -15 -16 17 -18 -19 20
uf20-01 nn all nn 1 0.036381895000005215 49 1 -2 -3 -4 -5 6 -7 -8 9 -10 -11 -12 13 14 15 -16 17 -18 -19 20
uf20-01 nnn all nn 1 0.691878327000012 58 1 -2 -3 4 -5 -6 -7 8 -9 10 -11 -12 13 14 15 -16 17 -18 -19 20
uf20-01 n all nn n 0.001974458000006507 0 -1 -2 -3 4 5 6 7 8 -9 10 11 12 13 -14 15 16 17 -18 19 -20
uf20-01 nlogn all nn n 0.008370463000005657 0 -1 -2 3 4 5 6 7 8 -9 10 11 12 13 -14 -15 16 -17 -18 19 20
uf20-01 nn all nn n 0.03458620100002463 0 1 2 -3 4 5 6 7 8 9 10 11 12 -13 14 -15 16 -17 18 19 20
uf20-01 nnn all nn n 0.7184142010000016 107 -1 2 3 4 -5 -6 -7 8 9 10 11 -12 -13 14 15 -16 17 18 19 20
uf20-01 n all infinity 0 0.0018787500000030377 0 1 2 -3 -4 5 -6 7 -8 9 10 -11 -12 -13 -14 15 -16 -17 18 19 -20
uf20-01 nlogn all infinity 0 0.008060685000003787 0 1 -2 -3 -4 -5 -6 7 -8 9 10 -11 -12 -13 -14 15 -16 -17 -18 19 20
uf20-01 nn all infinity 0 0.03611653600000864 51 1 -2 -3 4 -5 -6 -7 -8 -9 10 -11 -12 13 14 15 -16 17 -18 -19 20
uf20-01 nnn all infinity 0 0.6773896820000118 107 -1 2 3 4 -5 -6 -7 8 9 10 11 -12 -13 14 15 -16 17 18 19 20
uf20-01 n all infinity 1 0.0018707620000100178 0 -1 2 3 4 5 6 -7 8 -9 10 11 12 -13 14 -15 -16 -17 18 -19 20
uf20-01 nlogn all infinity 1 0.008006510999990724 0 -1 2 3 4 5 6 -7 8 -9 10 11 12 -13 14 -15 -16 -17 18 19 20
uf20-01 nn all infinity 1 0.03581912000001353 0 1 2 3 4 -5 -6 7 8 -9 10 11 12 -13 14 -15 -16 17 18 -19 20
uf20-01 nnn all infinity 1 0.6786034540000117 58 1 -2 -3 4 -5 -6 -7 8 -9 10 -11 -12 13 14 15 -16 17 -18 -19 20
uf20-01 n all infinity n 0.0019086389999927178 0 -1 2 3 -4 -5 -6 7 -8 9 10 -11 12 -13 14 15 -16 17 18 19 20
uf20-01 nlogn all infinity n 0.008079659999992828 0 -1 2 3 -4 -5 6 7 -8 9 10 -11 12 -13 14 -15 -16 17 18 19 -20
uf20-01 nn all infinity n 0.0365538220000019 107 -1 2 3 4 -5 -6 -7 8 9 10 11 -12 -13 14 15 -16 17 18 19 20
uf20-01 nnn all infinity n 0.7113449960000082 107 -1 2 3 4 -5 -6 -7 8 9 10 11 -12 -13 14 15 -16 17 18 19 20
uf20-01 n logn n 0 0.003161655999974755 0 1 -2 -3 4 -5 6 7 8 9 -10 -11 12 -13 -14 15 -16 17 -18 -19 20
uf20-01 nlogn logn n 0 0.013880205999981854 0 -1 -2 -3 4 -5 6 -7 -8 9 -10 -11 12 -13 14 -15 -16 17 -18 -19 -20
uf20-01 nn logn n 0 0.06098243899998579 0 -1 -2 -3 4 -5 6 -7 -8 9 -10 -11 12 -13 14 -15 -16 17 -18 -19 -20
uf20-01 nnn logn n 0 1.1894035019999762 107 -1 2 3 4 -5 -6 -7 8 9 10 11 -12 -13 14 15 -16 17 18 19 20
uf20-01 n logn n 1 0.0029586370000060924 0 1 -2 3 4 -5 -6 7 8 9 10 11 12 -13 -14 -15 -16 17 -18 19 -20
uf20-01 nlogn logn n 1 0.013178048000014542 0 -1 2 3 4 -5 6 7 8 9 10 -11 12 -13 -14 -15 -16 17 -18 19 -20
uf20-01 nn logn n 1 0.0598203739999974 0 -1 2 3 4 -5 -6 -7 8 9 10 11 12 -13 14 -15 -16 17 18 19 20
uf20-01 nnn logn n 1 1.1844641860000138 107 -1 2 3 4 -5 -6 -7 8 9 10 11 -12 -13 14 15 -16 17 18 19 20
uf20-01 n logn n n 0.0031011300000045594 0 1 -2 3 4 -5 -6 7 8 9 10 11 12 13 -14 -15 -16 17 -18 19 20
uf20-01 nlogn logn n n 0.01319582100001071 0 1 -2 3 4 -5 -6 7 8 9 10 11 12 13 -14 -15 -16 17 -18 -19 20
uf20-01 nn logn n n 0.06022591900000407 0 1 -2 3 4 -5 -6 7 8 9 10 11 12 13 -14 -15 -16 17 -18 -19 20
uf20-01 nnn logn n n 1.2003284339999993 107 -1 2 3 4 -5 -6 -7 8 9 10 11 -12 -13 14 15 -16 17 18 19 20
uf20-01 n logn nlogn 0 0.003131495000019413 0 1 2 -3 4 5 -6 -7 8 9 10 -11 12 -13 14 -15 -16 -17 -18 19 -20
uf20-01 nlogn logn nlogn 0 0.013418345000019372 0 1 -2 3 4 -5 -6 7 8 -9 10 11 12 -13 14 -15 -16 -17 18 19 -20
uf20-01 nn logn nlogn 0 0.06037166600000887 0 1 -2 3 4 -5 -6 -7 -8 -9 10 -11 -12 13 14 15 -16 17 -18 -19 20
uf20-01 nnn logn nlogn 0 1.1811134000000152 58 1 -2 -3 4 -5 -6 -7 8 -9 10 -11 -12 13 14 15 -16 17 -18 -19 20
uf20-01 n logn nlogn 1 0.0030223679999892283 0 -1 -2 3 4 -5 6 -7 -8 9 -10 11 -12 13 14 -15 -16 17 18 -19 20
uf20-01 nlogn logn nlogn 1 0.013195917999979656 0 1 -2 3 4 -5 -6 -7 8 9 10 11 -12 13 14 -15 -16 17 -18 -19 20
uf20-01 nn logn nlogn 1 0.05946723200000292 0 1 -2 3 4 -5 -6 -7 8 9 10 11 -12 13 14 -15 -16 17 -18 -19 20
uf20-01 nnn logn nlogn 1 1.1833066809999764 58 1 -2 -3 4 -5 -6 -7 8 -9 10 -11 -12 13 14 15 -16 17 -18 -19 20
uf20-01 n logn nlogn n 0.003156472999990001 0 1 -2 3 -4 -5 6 -7 -8 9 -10 -11 -12 -13 14 -15 16 17 -18 -19 20
uf20-01 nlogn logn nlogn n 0.01333975299999679 0 -1 -2 3 4 -5 6 -7 -8 9 10 -11 -12 13 14 -15 -16 17 -18 -19 -20
uf20-01 nn logn nlogn n 0.06010589999999638 47 1 -2 -3 4 -5 6 -7 -8 -9 -10 -11 -12 13 14 15 -16 17 -18 -19 20
uf20-01 nnn logn nlogn n 1.19466153099998 52 1 -2 -3 4 -5 6 -7 -8 -9 10 -11 -12 13 14 15 -16 17 -18 -19 20
uf20-01 n logn nn 0 0.003114067999973713 0 1 -2 3 -4 -5 6 -7 -8 9 -10 11 -12 -13 14 -15 -16 17 18 -19 20
uf20-01 nlogn logn nn 0 0.013327960999987454 0 1 2 3 4 -5 -6 -7 8 -9 10 11 -12 13 14 15 -16 17 -18 -19 20
uf20-01 nn logn nn 0 0.05899851399999534 107 -1 2 3 4 -5 -6 -7 8 9 10 11 -12 -13 14 15 -16 17 18 19 20
uf20-01 nnn logn nn 0 1.1778713329999846 107 -1 2 3 4 -5 -6 -7 8 9 10 11 -12 -13 14 15 -16 17 18 19 20
uf20-01 n logn nn 1 0.0030612660000031156 0 1 2 -3 -4 5 -6 7 -8 9 10 11 12 -13 -14 15 16 17 -18 -19 20
uf20-01 nlogn logn nn 1 0.013200427000015225 0 1 2 3 4 -5 -6 7 8 9 10 11 12 13 -14 -15 -16 17 -18 -19 20
uf20-01 nn logn nn 1 0.05926225100000693 58 1 -2 -3 4 -5 -6 -7 8 -9 10 -11 -12 13 14 15 -16 17 -18 -19 20
uf20-01 nnn logn nn 1 1.1776869530000056 107 -1 2 3 4 -5 -6 -7 8 9 10 11 -12 -13 14 15 -16 17 18 19 20
uf20-01 n logn nn n 0.0030734759999972994 0 1 -2 -3 4 -5 6 7 8 9 10 -11 -12 -13 14 15 -16 17 -18 -19 -20
uf20-01 nlogn logn nn n 0.013409279000001106 0 1 -2 -3 4 -5 -6 -7 8 9 10 -11 -12 13 14 -15 -16 17 -18 -19 -20
uf20-01 nn logn nn n 0.05970239800001309 0 1 -2 -3 4 -5 -6 -7 8 9 10 -11 -12 13 14 -15 -16 17 -18 -19 -20
uf20-01 nnn logn nn n 1.1906063520000032 107 -1 2 3 4 -5 -6 -7 8 9 10 11 -12 -13 14 15 -16 17 18 19 20
uf20-01 n logn infinity 0 0.0031439299999931336 0 1 -2 3 -4 -5 -6 7 8 -9 -10 -11 -12 13 -14 -15 16 -17 18 19 20
uf20-01 nlogn logn infinity 0 0.013253168000005644 0 1 -2 3 4 -5 -6 -7 -8 -9 10 -11 -12 13 14 15 -16 17 -18 -19 20
uf20-01 nn logn infinity 0 0.059781812000011314 0 1 -2 3 4 -5 -6 -7 -8 -9 10 -11 -12 13 14 15 -16 17 -18 -19 20
uf20-01 nnn logn infinity 0 1.1705135809999945 51 1 -2 -3 4 -5 -6 -7 -8 -9 10 -11 -12 13 14 15 -16 17 -18 -19 20
uf20-01 n logn infinity 1 0.0030929889999811166 0 1 2 3 -4 -5 6 7 -8 -9 -10 11 12 -13 14 -15 16 17 -18 -19 20
uf20-01 nlogn logn infinity 1 0.013160248999980695 0 1 2 3 4 -5 6 -7 -8 -9 -10 11 12 -13 14 -15 -16 17 -18 -19 20
uf20-01 nn logn infinity 1 0.058863048999995726 58 1 -2 -3 4 -5 -6 -7 8 -9 10 -11 -12 13 14 15 -16 17 -18 -19 20
uf20-01 nnn logn infinity 1 1.1636219719999872 58 1 -2 -3 4 -5 -6 -7 8 -9 10 -11 -12 13 14 15 -16 17 -18 -19 20
uf20-01 n logn infinity n 0.003071392999999034 0 -1 -2 -3 4 -5 -6 7 -8 9 10 -11 -12 -13 -14 15 -16 17 -18 -19 -20
uf20-01 nlogn logn infinity n 0.013409641999999167 0 1 -2 -3 4 -5 -6 -7 8 9 10 -11 12 13 14 -15 -16 17 -18 -19 -20
uf20-01 nn logn infinity n 0.06011194100000239 0 1 -2 -3 4 -5 -6 -7 8 -9 10 -11 -12 13 14 15 -16 17 -18 -19 -20
uf20-01 nnn logn infinity n 1.1732261269999924 107 -1 2 3 4 -5 -6 -7 8 9 10 11 -12 -13 14 15 -16 17 18 19 20
uf20-01 n logn_weighted n 0 0.0032722189999958573 0 -1 2 3 4 -5 6 -7 -8 9 10 11 -12 -13 14 -15 16 17 18 -19 -20
uf20-01 nlogn logn_weighted n 0 0.014018464999992375 0 -1 2 3 4 -5 6 -7 8 9 10 11 -12 -13 14 -15 16 17 18 19 20
uf20-01 nn logn_weighted n 0 0.06175148299999478 0 -1 2 3 4 -5 6 -7 8 9 10 11 -12 -13 14 -15 16 17 18 19 20
uf20-01 nnn logn_weighted n 0 1.2355420650000042 107 -1 2 3 4 -5 -6 -7 8 9 10 11 -12 -13 14 15 -16 17 18 19 20
uf20-01 n logn_weighted n 1 0.003186343999999508 0 -1 2 3 -4 5 6 -7 -8 -9 10 11 -12 13 -14 -15 -16 17 18 19 20
uf20-01 nlogn logn_weighted n 1 0.014058299999987867 0 -1 2 3 -4 5 6 -7 -8 9 10 11 -12 13 14 -15 -16 17 18 19 20
uf20-01 nn logn_weighted n 1 0.06192938199998821 0 -1 -2 -3 4 -5 6 -7 -8 -9 -10 -11 -12 13 14 15 -16 17 -18 -19 20
uf20-01 nnn logn_weighted n 1 1.2406033089999937 58 1 -2 -3 4 -5 -6 -7 8 -9 10 -11 -12 13 14 15 -16 17 -18 -19 20
uf20-01 n logn_weighted n n 0.003297770000017408 0 -1 -2 3 4 -5 -6 7 8 9 10 11 -12 13 14 15 16 -17 18 19 20
uf20-01 nlogn logn_weighted n n 0.014038201999994726 0 -1 -2 -3 -4 -5 -6 7 8 9 10 11 12 13 -14 -15 16 17 18 19 20
uf20-01 nn logn_weighted n n 0.062369692000004306 0 -1 2 -3 4 -5 -6 7 8 9 10 11 12 -13 14 -15 16 17 18 19 20
uf20-01 nnn logn_weighted n n 1.2432254969999974 58 1 -2 -3 4 -5 -6 -7 8 -9 10 -11 -12 13 14 15 -16 17 -18 -19 20
uf20-01 n logn_weighted nlogn 0 0.0031874379999976554 0 -1 -2 -3 -4 -5 -6 7 -8 9 -10 -11 -12 -13 -14 15 -16 17 -18 -19 20
uf20-01 nlogn logn_weighted nlogn 0 0.013631715000002487 0 -1 -2 -3 4 -5 -6 7 8 9 10 -11 12 -13 -14 -15 -16 17 -18 19 -20
uf20-01 nn logn_weighted nlogn 0 0.06281180600001335 0 1 2 3 4 -5 -6 -7 8 -9 10 11 12 -13 14 -15 -16 17 18 -19 20
uf20-01 nnn logn_weighted nlogn 0 1.2309897869999986 58 1 -2 -3 4 -5 -6 -7 8 -9 10 -11 -12 13 14 15 -16 17 -18 -19 20
uf20-01 n logn_weighted nlogn 1 0.003270988999986457 0 1 2 -3 -4 -5 6 7 8 -9 -10 -11 12 -13 -14 -15 -16 17 -18 19 20
uf20-01 nlogn logn_weighted nlogn 1 0.013747507000005044 0 1 -2 3 -4 -5 6 7 -8 -9 -10 11 12 -13 14 -15 -16 17 18 -19 20
uf20-01 nn logn_weighted nlogn 1 0.06260152100000482 0 1 -2 3 -4 -5 6 7 -8 9 -10 11 12 -13 14 -15 16 17 -18 -19 20
uf20-01 nnn logn_weighted nlogn 1 1.231487709999982 58 1 -2 -3 4 -5 -6 -7 8 -9 10 -11 -12 13 14 15 -16 17 -18 -19 20
uf20-01 n logn_weighted nlogn n 0.003240982000022541 0 -1 -2 3 -4 5 6 7 -8 9 -10 11 -12 -13 -14 -15 -16 -17 18 19 20
uf20-01 nlogn logn_weighted nlogn n 0.014054051000016443 0 -1 -2 -3 -4 5 6 7 -8 9 10 11 -12 13 -14 -15 16 -17 18 19 20
uf20-01 nn logn_weighted nlogn n 0.06267369200000417 0 -1 2 3 4 -5 6 -7 8 -9 10 11 12 -13 14 -15 -16 17 18 19 20
uf20-01 nnn logn_weighted nlogn n 1.297282738000007 0 1 -2 3 4 -5 -6 7 8 9 10 11 12 13 -14 -15 -16 17 -18 -19 20
uf20-01 n logn_weighted nn 0 0.0035250650000193673 0 -1 2 3 4 -5 6 -7 -8 9 10 11 -12 13 14 -15 16 17 18 19 20
uf20-01 nlogn logn_weighted nn 0 0.01472818499999562 0 -1 2 3 4 -5 6 -7 -8 9 10 11 -12 13 14 -15 16 17 18 19 20
uf20-01 nn logn_weighted nn 0 0.06604934599999979 0 1 -2 3 4 -5 6 -7 -8 9 -10 -11 12 -13 14 -15 16 17 18 -19 -20
uf20-01 nnn logn_weighted nn 0 1.2504036060000203 58 1 -2 -3 4 -5 -6 -7 8 -9 10 -11 -12 13 14 15 -16 17 -18 -19 20
uf20-01 n logn_weighted nn 1 0.00314161800000079 0 1 -2 3 -4 5 6 7 -8 -9 -10 11 12 -13 -14 -15 -16 -17 18 19 20
uf20-01 nlogn logn_weighted nn 1 0.013476565999980039 0 1 -2 3 -4 5 6 7 -8 9 -10 11 12 -13 -14 -15 -16 -17 18 19 20
uf20-01 nn logn_weighted nn 1 0.06055287799998155 0 1 -2 3 -4 -5 6 7 -8 9 -10 -11 12 -13 14 -15 16 17 -18 -19 20
