uf50-012 7.228256754999961
uf50-0123 7.2139929289999145
uf50-0133 7.260459225999966
uf50-0139 7.206978509999999
uf50-024 7.249078258000054
uf50-0241 7.238558973999943
uf50-0274 7.0955231980000235
uf50-036 7.228488801000026
uf50-0369 7.364545539999881
uf50-0405 7.355241154999931
uf50-0414 7.284001534000026
uf50-0430 7.252467324000008
uf50-0434 7.368755299999975
uf50-0441 7.249673101999861
uf50-0452 7.294798099000218
uf50-0470 7.239952917999972
uf50-0485 7.339802569000085
uf50-0613 7.21389794799984
uf50-0620 7.873246174999849
uf50-0642 10.256101156000113
uf50-0655 7.762693288000037
uf50-0665 8.037137850999898
uf50-0672 7.993795136000017
uf50-0768 7.937353829999893
uf50-0821 8.156013204000146
uf50-0832 7.462798015000089
uf50-0863 7.28700628699994
uf50-0879 7.839026706000141
uf50-0882 8.172353547000057
uf50-0897 8.113986448999867
uf50-0920 8.087275698999974
uf50-0954 8.05445878899991
uf50-0957 7.837537594999958
uf50-0987 7.538688653999998
