uf20-01 n logn infinity n 0.002815163999997594 0 1 2 -3 -4 -5 -6 7 -8 9 -10 11 12 -13 14 15 16 17 -18 -19 20
uf20-01 nlogn logn infinity n 0.012210144000000867 36540 1 2 3 4 -5 6 -7 8 -9 10 11 12 -13 14 -15 -16 17 18 -19 20
uf20-01 nn logn infinity n 0.05564490199999739 43413 1 2 3 4 -5 6 7 8 9 10 11 12 -13 14 -15 -16 17 18 19 20
uf20-01 nnn logn infinity n 1.0687327819999979 43413 1 2 3 4 -5 6 7 8 9 10 11 12 -13 14 -15 -16 17 18 19 20
uf20-010 n logn infinity n 0.002846025000003749 26138 -1 -2 -3 4 5 6 -7 -8 -9 10 -11 12 13 14 15 -16 -17 -18 -19 -20
uf20-010 nlogn logn infinity n 0.012687169000002996 38343 -1 -2 3 -4 5 6 7 -8 9 10 11 12 13 14 15 16 -17 -18 -19 20
uf20-010 nn logn infinity n 0.05573235900000384 42058 -1 2 3 4 5 6 7 -8 9 10 11 12 13 14 15 16 -17 -18 -19 20
uf20-010 nnn logn infinity n 1.0702807890000017 45353 -1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 -17 -18 19 20
uf20-0100 n logn infinity n 0.0029028710000034152 0 -1 2 3 -4 5 -6 -7 8 9 -10 11 -12 13 14 15 -16 -17 -18 19 -20
uf20-0100 nlogn logn infinity n 0.012496685999998647 34067 1 -2 3 4 5 -6 -7 8 9 -10 11 12 13 14 15 -16 -17 -18 19 20
uf20-0100 nn logn infinity n 0.05593152400000179 35775 -1 -2 3 4 5 -6 -7 8 9 10 11 12 13 14 15 16 -17 -18 19 20
uf20-0100 nnn logn infinity n 1.0731566860000044 36847 1 2 3 4 5 -6 -7 8 9 -10 11 12 13 14 15 16 -17 -18 19 20
uf20-01000 n logn infinity n 0.0028981950000002143 0 -1 -2 3 -4 5 -6 7 -8 -9 -10 -11 -12 13 14 -15 16 17 -18 19 -20
uf20-01000 nlogn logn infinity n 0.013056148000003986 18659 -1 -2 -3 -4 5 -6 7 8 9 -10 -11 -12 13 -14 -15 -16 17 -18 19 -20
uf20-01000 nn logn infinity n 0.05671687200000264 31623 -1 2 3 4 5 6 7 8 9 10 -11 12 13 -14 -15 -16 -17 18 19 -20
uf20-01000 nnn logn infinity n 1.0757745049999983 33166 -1 2 3 4 5 6 7 8 9 10 -11 12 13 14 -15 -16 -17 18 19 -20
uf20-0101 n logn infinity n 0.002896693000003836 0 -1 -2 3 4 5 6 -7 -8 -9 10 -11 12 -13 -14 15 -16 17 18 19 -20
uf20-0101 nlogn logn infinity n 0.01270785700000232 0 -1 -2 -3 4 -5 6 -7 -8 -9 10 11 12 -13 -14 -15 -16 17 18 19 -20
uf20-0101 nn logn infinity n 0.05633001000000348 34254 1 -2 3 4 -5 6 -7 8 -9 10 11 12 -13 14 15 16 17 -18 19 20
uf20-0101 nnn logn infinity n 1.0733210900000003 35092 1 2 3 4 -5 6 -7 8 -9 10 11 -12 -13 14 15 16 17 18 19 20
uf20-0102 n logn infinity n 0.003816643000000397 0 -1 2 -3 4 -5 6 -7 -8 9 -10 -11 -12 -13 14 15 -16 -17 -18 -19 -20
uf20-0102 nlogn logn infinity n 0.014710129000000904 23181 -1 2 -3 4 -5 6 7 -8 9 10 -11 12 -13 14 15 -16 17 -18 -19 -20
uf20-0102 nn logn infinity n 0.05832387000000239 26161 -1 2 -3 4 -5 6 7 -8 9 10 -11 12 13 14 -15 16 17 -18 -19 -20
uf20-0102 nnn logn infinity n 1.0753965060000041 26830 1 2 3 -4 -5 6 7 -8 9 10 -11 12 13 14 -15 16 17 -18 -19 -20
uf20-0103 n logn infinity n 0.002844666999997969 0 1 -2 -3 4 5 6 -7 -8 -9 -10 11 -12 -13 14 15 16 -17 -18 -19 20
uf20-0103 nlogn logn infinity n 0.012557921999999166 31779 -1 -2 3 4 5 6 -7 -8 -9 10 11 -12 13 14 15 16 -17 -18 19 20
uf20-0103 nn logn infinity n 0.05643866100000139 38173 -1 -2 3 4 5 6 -7 8 9 10 11 12 13 -14 15 16 -17 18 19 -20
uf20-0103 nnn logn infinity n 1.0747139380000021 39820 -1 2 3 4 5 6 -7 8 9 10 11 12 13 -14 15 16 -17 18 19 -20
uf20-0104 n logn infinity n 0.0029290889999984415 0 1 2 -3 -4 -5 6 -7 -8 9 10 11 -12 -13 -14 15 16 -17 -18 -19 20
uf20-0104 nlogn logn infinity n 0.013079494999999497 30006 1 2 -3 4 5 -6 -7 -8 9 -10 11 -12 13 -14 15 16 17 -18 -19 20
uf20-0104 nn logn infinity n 0.05608900899999725 30745 1 2 -3 4 5 -6 -7 8 9 -10 11 -12 13 14 -15 16 -17 -18 -19 20
uf20-0104 nnn logn infinity n 1.0717456920000004 34557 1 2 3 4 5 -6 -7 8 9 -10 11 12 13 -14 15 16 17 -18 -19 20
uf20-0105 n logn infinity n 0.002908996000002162 0 1 2 3 -4 -5 -6 7 -8 -9 -10 -11 12 -13 -14 15 -16 -17 -18 -19 20
uf20-0105 nlogn logn infinity n 0.01284600200000341 34215 -1 2 -3 -4 5 6 -7 -8 9 10 11 12 -13 -14 15 -16 17 18 19 20
uf20-0105 nn logn infinity n 0.05398894900000073 38022 -1 2 3 -4 5 6 7 -8 9 10 11 12 -13 -14 15 -16 17 18 19 20
uf20-0105 nnn logn infinity n 1.0741730419999982 39244 -1 2 3 4 5 6 7 -8 9 10 11 12 -13 -14 15 -16 17 18 19 20
uf20-0106 n logn infinity n 0.0029046390000004862 0 1 2 -3 -4 -5 6 -7 8 9 10 -11 12 13 14 15 -16 17 -18 -19 -20
uf20-0106 nlogn logn infinity n 0.012867595999999537 25033 1 2 3 -4 -5 6 -7 -8 9 10 11 -12 -13 14 -15 -16 -17 -18 -19 20
uf20-0106 nn logn infinity n 0.05532572199999919 41013 -1 2 3 -4 5 6 -7 8 9 10 11 12 13 14 15 16 -17 18 -19 20
uf20-0106 nnn logn infinity n 1.0697829129999974 43281 -1 2 3 -4 5 6 7 8 9 10 11 12 13 14 15 16 -17 18 -19 20
uf20-0107 n logn infinity n 0.002781347000002654 0 -1 2 3 4 -5 -6 7 -8 -9 10 -11 -12 13 -14 15 -16 17 18 -19 20
uf20-0107 nlogn logn infinity n 0.012769585000000916 0 -1 -2 3 4 -5 -6 7 -8 9 10 -11 12 13 14 -15 -16 17 18 -19 20
uf20-0107 nn logn infinity n 0.05663248199999771 34665 1 -2 3 4 5 6 7 -8 9 10 -11 12 13 14 -15 -16 17 18 19 -20
uf20-0107 nnn logn infinity n 1.078718232 34665 1 -2 3 4 5 6 7 -8 9 10 -11 12 13 14 -15 -16 17 18 19 -20
uf20-0108 n logn infinity n 0.00282840099999504 0 1 -2 -3 -4 5 -6 -7 -8 -9 10 11 12 13 -14 15 -16 17 -18 -19 -20
uf20-0108 nlogn logn infinity n 0.012842647999995904 44698 1 2 3 -4 5 -6 7 8 9 -10 11 -12 13 -14 15 16 17 18 19 -20
uf20-0108 nn logn infinity n 0.05617310199999537 52997 1 2 3 -4 5 6 7 8 9 10 11 -12 13 14 15 16 17 18 19 20
uf20-0108 nnn logn infinity n 1.0709662539999982 54473 1 2 3 4 5 6 7 8 9 10 11 -12 13 14 15 16 17 18 19 20
uf20-0109 n logn infinity n 0.002822797999996851 8041 -1 -2 -3 -4 5 6 7 -8 -9 10 -11 -12 -13 -14 -15 -16 -17 -18 -19 -20
uf20-0109 nlogn logn infinity n 0.012968132999993998 23200 1 2 3 4 5 -6 7 -8 9 10 11 -12 -13 -14 -15 -16 -17 -18 19 -20
uf20-0109 nn logn infinity n 0.05608276799999601 23200 1 2 3 4 5 -6 7 -8 9 10 11 -12 -13 -14 -15 -16 -17 -18 19 -20
uf20-0109 nnn logn infinity n 1.0809679340000002 24624 1 2 3 4 5 -6 7 -8 9 10 11 -12 -13 14 -15 -16 -17 -18 19 -20
uf20-011 n logn infinity n 0.0027266060000030734 0 1 -2 3 4 5 -6 7 8 -9 -10 11 12 13 -14 15 -16 17 -18 19 20
